dataset,method,replication,precision,recall,f1,specificity,n_selected,n_true,runtime
CC,RF,13,1.0,0.3333333333333333,0.5,1.0,2,6,1.2011430000129621
CC,QMI-CFS,14,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.7602672000066377
CC,QMI-CFS-Classic,14,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.3897634000168182
CC,MI,14,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10379120000288822
CC,CMI,14,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.07463000001735054
CC,LASSO,14,0.3,1.0,0.4615384615384615,0.0,20,6,0.38456029997905716
CC,Boruta,14,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,19.692285900004208
CC,RF,14,1.0,0.3333333333333333,0.5,1.0,2,6,1.2286898999882396
CC,QMI-CFS,15,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7612252999970224
CC,QMI-CFS-Classic,15,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.38495189999230206
CC,MI,15,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.09765889999107458
CC,CMI,15,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.060619299998506904
CC,LASSO,15,0.375,1.0,0.5454545454545454,0.2857142857142857,16,6,0.40738299998338334
CC,Boruta,15,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,29.475029900000663
CC,RF,15,1.0,0.3333333333333333,0.5,1.0,2,6,1.3371170000173151
CC,QMI-CFS,16,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.7976856999739539
CC,QMI-CFS-Classic,16,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.39619060000404716
CC,MI,16,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.0998187999939546
CC,CMI,16,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.07607099998858757
CC,LASSO,16,0.3,1.0,0.4615384615384615,0.0,20,6,0.3929223000013735
CC,Boruta,16,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,17.921424000000115
CC,RF,16,1.0,0.3333333333333333,0.5,1.0,2,6,1.2059700999816414
CC,QMI-CFS,17,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.7633594999788329
CC,QMI-CFS-Classic,17,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.3871074999915436
CC,MI,17,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10910449997754768
CC,CMI,17,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.0832044999988284
CC,LASSO,17,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.37295419999281876
CC,Boruta,17,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,18.268142699991586
CC,RF,17,1.0,0.3333333333333333,0.5,1.0,2,6,1.2659647000255063
CC,QMI-CFS,18,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.806469199975254
CC,QMI-CFS-Classic,18,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.3926371000125073
CC,MI,18,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.09544929998810403
CC,CMI,18,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.06116240000119433
CC,LASSO,18,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.4018620999995619
CC,Boruta,18,1.0,1.0,1.0,1.0,6,6,17.188845200027572
CC,RF,18,1.0,0.3333333333333333,0.5,1.0,2,6,1.2344649999868125
CC,QMI-CFS,19,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.7832429000118282
CC,QMI-CFS-Classic,19,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.382335799979046
CC,MI,19,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10381000000052154
CC,CMI,19,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.07458580000093207
CC,LASSO,19,0.375,1.0,0.5454545454545454,0.2857142857142857,16,6,0.3910432000120636
CC,Boruta,19,1.0,1.0,1.0,1.0,6,6,18.048281299998052
CC,RF,19,1.0,0.3333333333333333,0.5,1.0,2,6,1.2239469999913126
CC,QMI-CFS,20,0.4,0.6666666666666666,0.5,0.5714285714285714,10,6,0.771476599999005
CC,QMI-CFS-Classic,20,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.40198170000803657
CC,MI,20,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.11004949998459779
CC,CMI,20,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08694109998759814
CC,LASSO,20,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.4034109000058379
CC,Boruta,20,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,16.428785600000992
CC,RF,20,1.0,0.3333333333333333,0.5,1.0,2,6,1.1929413999896497
CC,QMI-CFS,21,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.7625106000050437
CC,QMI-CFS-Classic,21,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.39878640000824817
CC,MI,21,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10376709999400191
CC,CMI,21,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.06039159998181276
CC,LASSO,21,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.4303556000231765
CC,Boruta,21,1.0,1.0,1.0,1.0,6,6,28.787438200000906
CC,RF,21,1.0,0.3333333333333333,0.5,1.0,2,6,1.2120182999933604
CC,QMI-CFS,22,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,0.7755749000061769
CC,QMI-CFS-Classic,22,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,0.39146710000932217
CC,MI,22,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.10716530002537183
CC,CMI,22,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.0809243000112474
CC,LASSO,22,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.4053690000146162
CC,Boruta,22,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,6,6,19.523508800019044
CC,RF,22,1.0,0.3333333333333333,0.5,1.0,2,6,1.2037942000024486
CC,QMI-CFS,23,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7722732000111137
CC,QMI-CFS-Classic,23,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3779565999866463
CC,MI,23,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10153439998975955
CC,CMI,23,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06557850001263432
CC,LASSO,23,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.40568210001219995
CC,Boruta,23,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,18.646839699998964
CC,RF,23,1.0,0.3333333333333333,0.5,1.0,2,6,1.223355399997672
CC,QMI-CFS,24,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7815850999904796
CC,QMI-CFS-Classic,24,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.40214690001448616
CC,MI,24,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10599909999291413
CC,CMI,24,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.07033739998587407
CC,LASSO,24,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.3962022000050638
CC,Boruta,24,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,5.503737099992577
CC,RF,24,1.0,0.3333333333333333,0.5,1.0,2,6,1.1827922999800649
CC,QMI-CFS,25,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.7768989999894984
CC,QMI-CFS-Classic,25,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.39454439998371527
CC,MI,25,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10933030000887811
CC,CMI,25,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08795549999922514
CC,LASSO,25,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.39567120000720024
CC,Boruta,25,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,29.177410000003874
CC,RF,25,1.0,0.3333333333333333,0.5,1.0,2,6,1.1686282999871764
CC,QMI-CFS,26,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.8028754999977536
CC,QMI-CFS-Classic,26,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.4063709999900311
CC,MI,26,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.09570939998957328
CC,CMI,26,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.07447670001420192
CC,LASSO,26,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.38106080002035014
CC,Boruta,26,1.0,1.0,1.0,1.0,6,6,22.1811523999786
CC,RF,26,1.0,0.3333333333333333,0.5,1.0,2,6,1.2282728999853134
CC,QMI-CFS,27,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,0.7828366000030655
CC,QMI-CFS-Classic,27,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.37473169999429956
CC,MI,27,0.2,0.16666666666666666,0.1818181818181818,0.7142857142857143,5,6,0.10309369998867624
CC,CMI,27,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.0855745000008028
CC,LASSO,27,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.38402110000606626
CC,Boruta,27,1.0,0.6666666666666666,0.8,1.0,4,6,28.508903399982955
CC,RF,27,1.0,0.3333333333333333,0.5,1.0,2,6,1.1735671999922488
CC,QMI-CFS,28,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7648370999959297
CC,QMI-CFS-Classic,28,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.3820290000003297
CC,MI,28,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.11757329999818467
CC,CMI,28,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08256049998453818
CC,LASSO,28,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.3858003999921493
CC,Boruta,28,1.0,1.0,1.0,1.0,6,6,23.456906300008995
CC,RF,28,1.0,0.3333333333333333,0.5,1.0,2,6,1.2166180000058375
CC,QMI-CFS,29,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.7812376000219956
CC,QMI-CFS-Classic,29,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.3995336000225507
CC,MI,29,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.09391570001025684
CC,CMI,29,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.058986300020478666
CC,LASSO,29,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.4103833000117447
CC,Boruta,29,1.0,1.0,1.0,1.0,6,6,22.321779699996114
CC,RF,29,1.0,0.3333333333333333,0.5,1.0,2,6,1.2019593000004534
CC,QMI-CFS,30,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7789297999988776
CC,QMI-CFS-Classic,30,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.3792218999878969
CC,MI,30,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.11445770002319477
CC,CMI,30,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08614460000535473
CC,LASSO,30,0.3,1.0,0.4615384615384615,0.0,20,6,0.4075427000061609
CC,Boruta,30,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,14.919763699988835
CC,RF,30,1.0,0.3333333333333333,0.5,1.0,2,6,1.1865475999948103
CC,QMI-CFS,31,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.7725551000039559
CC,QMI-CFS-Classic,31,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.39579170002252795
CC,MI,31,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10887050000019372
CC,CMI,31,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.08897949999663979
CC,LASSO,31,0.375,1.0,0.5454545454545454,0.2857142857142857,16,6,0.3980646999843884
CC,Boruta,31,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,15.279047699994408
CC,RF,31,1.0,0.3333333333333333,0.5,1.0,2,6,1.1917335000180174
CC,QMI-CFS,32,0.5454545454545454,1.0,0.7058823529411764,0.6428571428571429,11,6,0.8139894000196364
CC,QMI-CFS-Classic,32,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.4058344999793917
CC,MI,32,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.09439769998425618
CC,CMI,32,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.06128550000721589
CC,LASSO,32,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.42907639997429214
CC,Boruta,32,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,16.395217399985995
CC,RF,32,1.0,0.3333333333333333,0.5,1.0,2,6,1.2384131999860983
CC,QMI-CFS,33,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7835196999949403
CC,QMI-CFS-Classic,33,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.3984980000241194
CC,MI,33,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10240050000720657
CC,CMI,33,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06102029999601655
CC,LASSO,33,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.4052596000256017
CC,Boruta,33,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,30.31916410001577
CC,RF,33,1.0,0.3333333333333333,0.5,1.0,2,6,1.1795159000030253
CC,QMI-CFS,34,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7524966000055429
CC,QMI-CFS-Classic,34,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3839383000158705
CC,MI,34,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.10997709998628125
CC,CMI,34,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.08334270000341348
CC,LASSO,34,0.4,1.0,0.5714285714285715,0.35714285714285715,15,6,0.38197519999812357
CC,Boruta,34,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,16.943022400024347
CC,RF,34,1.0,0.3333333333333333,0.5,1.0,2,6,1.2423864000011235
CC,QMI-CFS,35,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,0.7789059999922756
CC,QMI-CFS-Classic,35,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,0.38967269999557175
CC,MI,35,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10441719999653287
CC,CMI,35,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06970799999544397
CC,LASSO,35,0.3,1.0,0.4615384615384615,0.0,20,6,0.4019720999931451
CC,Boruta,35,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,28.108924700005446
CC,RF,35,1.0,0.3333333333333333,0.5,1.0,2,6,1.2127054999873508
CC,QMI-CFS,36,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.7775182999903336
CC,QMI-CFS-Classic,36,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.3911899000231642
CC,MI,36,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.11242270001093857
CC,CMI,36,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.06291350000537932
CC,LASSO,36,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.3922020999889355
CC,Boruta,36,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,28.081366500002332
CC,RF,36,1.0,0.3333333333333333,0.5,1.0,2,6,1.259292100003222
CC,QMI-CFS,37,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7578218000126071
CC,QMI-CFS-Classic,37,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.37949700001627207
CC,MI,37,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.09289870000793599
CC,CMI,37,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06572729998151772
CC,LASSO,37,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.40692849998595193
CC,Boruta,37,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,24.893958500004373
CC,RF,37,1.0,0.3333333333333333,0.5,1.0,2,6,1.26612000001478
CC,QMI-CFS,38,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7586953999998514
CC,QMI-CFS-Classic,38,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.3951697999727912
CC,MI,38,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.11206790001597255
CC,CMI,38,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.08458550000796095
CC,LASSO,38,0.3333333333333333,1.0,0.5,0.14285714285714285,18,6,0.41703000001143664
CC,Boruta,38,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,6.612038199993549
CC,RF,38,1.0,0.3333333333333333,0.5,1.0,2,6,1.198109300021315
CC,QMI-CFS,39,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.766060900001321
CC,QMI-CFS-Classic,39,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.40552260002004914
CC,MI,39,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.09423050002078526
CC,CMI,39,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.059479700023075566
CC,LASSO,39,0.4,1.0,0.5714285714285715,0.35714285714285715,15,6,0.4009247000212781
CC,Boruta,39,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,6.906025000003865
CC,RF,39,1.0,0.3333333333333333,0.5,1.0,2,6,1.210480700014159
CC,QMI-CFS,40,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,0.7748992000124417
CC,QMI-CFS-Classic,40,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.3772486999805551
CC,MI,40,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.11003469998831861
CC,CMI,40,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.06878709999728017
CC,LASSO,40,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.3742918999923859
CC,Boruta,40,1.0,1.0,1.0,1.0,6,6,15.67634750000434
CC,RF,40,1.0,0.3333333333333333,0.5,1.0,2,6,1.2215008999919519
CC,QMI-CFS,41,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6428571428571429,9,6,0.7942464000079781
CC,QMI-CFS-Classic,41,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.38960670001688413
CC,MI,41,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10968860000139102
CC,CMI,41,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.065199600008782
CC,LASSO,41,0.3,1.0,0.4615384615384615,0.0,20,6,0.4013879999984056
CC,Boruta,41,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,6,6,23.83510369999567
CC,RF,41,1.0,0.3333333333333333,0.5,1.0,2,6,1.2068258999788668
CC,QMI-CFS,42,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.7840957999869715
CC,QMI-CFS-Classic,42,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.3989119000034407
CC,MI,42,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.10687529999995604
CC,CMI,42,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.09096000000135973
CC,LASSO,42,0.3,1.0,0.4615384615384615,0.0,20,6,0.39062530000228435
CC,Boruta,42,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,24.034854800003814
CC,RF,42,1.0,0.3333333333333333,0.5,1.0,2,6,1.2130990999867208
CC,QMI-CFS,43,0.6,1.0,0.7499999999999999,0.7142857142857143,10,6,0.769186500023352
CC,QMI-CFS-Classic,43,0.6666666666666666,1.0,0.8,0.7857142857142857,9,6,0.39049039999372326
CC,MI,43,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10636229999363422
CC,CMI,43,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.08440770002198406
CC,LASSO,43,0.3,1.0,0.4615384615384615,0.0,20,6,0.41699199998402037
CC,Boruta,43,1.0,1.0,1.0,1.0,6,6,21.0601830999949
CC,RF,43,1.0,0.3333333333333333,0.5,1.0,2,6,1.1732374000130221
CC,QMI-CFS,44,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7831018000142649
CC,QMI-CFS-Classic,44,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.39701139999669977
CC,MI,44,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.10574990001623519
CC,CMI,44,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.07807339998544194
CC,LASSO,44,0.3,1.0,0.4615384615384615,0.0,20,6,0.3870253000059165
CC,Boruta,44,1.0,0.6666666666666666,0.8,1.0,4,6,15.232940699992469
CC,RF,44,1.0,0.3333333333333333,0.5,1.0,2,6,1.2469815999793354
CC,QMI-CFS,45,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.77367769999546
CC,QMI-CFS-Classic,45,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.38639519998105243
CC,MI,45,0.4,0.3333333333333333,0.3636363636363636,0.7857142857142857,5,6,0.09331270001712255
CC,CMI,45,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.06208270002389327
CC,LASSO,45,0.3,1.0,0.4615384615384615,0.0,20,6,0.39302190000307746
CC,Boruta,45,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9285714285714286,6,6,28.053778900008183
CC,RF,45,1.0,0.3333333333333333,0.5,1.0,2,6,1.2038336000114214
CC,QMI-CFS,46,0.375,0.5,0.42857142857142855,0.6428571428571429,8,6,0.7683589000080246
CC,QMI-CFS-Classic,46,0.5,0.6666666666666666,0.5714285714285715,0.7142857142857143,8,6,0.396154000016395
CC,MI,46,0.2,0.16666666666666666,0.1818181818181818,0.7142857142857143,5,6,0.09549900001729839
CC,CMI,46,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.060377399990102276
CC,LASSO,46,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.3959039000037592
CC,Boruta,46,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,27.813422699982766
CC,RF,46,1.0,0.3333333333333333,0.5,1.0,2,6,1.1759870999958366
CC,QMI-CFS,47,0.5,0.8333333333333334,0.625,0.6428571428571429,10,6,0.7703063000226393
CC,QMI-CFS-Classic,47,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.3940862999879755
CC,MI,47,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.1109042999742087
CC,CMI,47,1.0,0.8333333333333334,0.9090909090909091,1.0,5,6,0.07116749999113381
CC,LASSO,47,0.3,1.0,0.4615384615384615,0.0,20,6,0.39177590000326745
CC,Boruta,47,1.0,1.0,1.0,1.0,6,6,23.452464000001783
CC,RF,47,1.0,0.3333333333333333,0.5,1.0,2,6,1.1869169999845326
CC,QMI-CFS,48,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.7668959999864455
CC,QMI-CFS-Classic,48,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.39802429999690503
CC,MI,48,0.6,0.5,0.5454545454545454,0.8571428571428571,5,6,0.10549040001933463
CC,CMI,48,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.07678770000347868
CC,LASSO,48,0.35294117647058826,1.0,0.5217391304347826,0.21428571428571427,17,6,0.39364779999596067
CC,Boruta,48,1.0,1.0,1.0,1.0,6,6,28.178526099974988
CC,RF,48,1.0,0.3333333333333333,0.5,1.0,2,6,1.1845803000032902
CC,QMI-CFS,49,0.625,0.8333333333333334,0.7142857142857143,0.7857142857142857,8,6,0.7861671000136994
CC,QMI-CFS-Classic,49,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7142857142857143,9,6,0.4002823999908287
CC,MI,49,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.09612169998581521
CC,CMI,49,0.8,0.6666666666666666,0.7272727272727272,0.9285714285714286,5,6,0.062023799982853234
CC,LASSO,49,0.3157894736842105,1.0,0.4799999999999999,0.07142857142857142,19,6,0.3917055999918375
CC,Boruta,49,0.75,1.0,0.8571428571428571,0.8571428571428571,8,6,21.522418500011554
CC,RF,49,1.0,0.3333333333333333,0.5,1.0,2,6,1.2040649999980815
WC,QMI-CFS,0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,6,3,0.549906700005522
WC,QMI-CFS-Classic,0,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.5833333333333334,6,3,0.28688239998882636
WC,MI,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,3,3,0.08968390000518411
WC,CMI,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,3,3,0.05874430001131259
WC,LASSO,0,0.3333333333333333,1.0,0.5,0.5,9,3,0.3240356000023894
WC,Boruta,0,0.0,0.0,0.0,0.9166666666666666,1,3,12.62121979999938
WC,RF,0,0.0,0.0,0.0,0.8333333333333334,2,3,1.2807412999973167
WC,QMI-CFS,1,0.14285714285714285,0.3333333333333333,0.2,0.5,7,3,0.5732584000215866
WC,QMI-CFS-Classic,1,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.5833333333333334,6,3,0.2899434000137262
WC,MI,1,0.0,0.0,0.0,0.75,3,3,0.09583090001251549
WC,CMI,1,0.0,0.0,0.0,0.75,3,3,0.06717580000986345
WC,LASSO,1,0.2,1.0,0.33333333333333337,0.0,15,3,0.337518899992574
WC,Boruta,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,3,3,21.93418000001111
WC,RF,1,0.0,0.0,0.0,0.8333333333333334,2,3,1.1713136000034865
WC,QMI-CFS,2,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,6,3,0.5828477000177372
WC,QMI-CFS-Classic,2,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,6,3,0.31852729999809526
WC,MI,2,0.0,0.0,0.0,0.75,3,3,0.07676649998757057
WC,CMI,2,0.0,0.0,0.0,0.75,3,3,0.04467090000980534
WC,LASSO,2,0.2727272727272727,1.0,0.42857142857142855,0.3333333333333333,11,3,0.3326553000079002
WC,Boruta,2,0.5,0.3333333333333333,0.4,0.9166666666666666,2,3,24.110576900013257
WC,RF,2,0.0,0.0,0.0,0.8333333333333334,2,3,1.1789609999977984
