dataset,method,seed,ate_error,pehe,relative_ate_error,runtime
IC,QMI-CFS,27,2.015005591754927,2.1215341438555817,100.75027958270886,0.8363052000058815
IC,MI,27,1.9954247977730093,2.182088072871298,99.7712398836619,0.11553329997695982
IC,CMI,27,2.0093507626863687,2.154661757436321,100.46753812929505,0.08052329998463392
IC,LASSO,27,1.9551143562041053,2.2054053369062454,97.75571780531747,0.42305290000513196
IC,Boruta,27,2.019383465578585,2.018345995843075,100.9691732738808,17.896771400002763
IC,RF,27,1.9822916520357636,2.134468929278792,99.11458259683246,1.265133999986574
IC,All-Features,27,1.9551143562041053,2.2054053369062454,97.75571780531747,0.00921260000905022
IC,QMI-CFS,28,2.1619355457321934,2.227815721277243,108.09677728120484,0.7953329999581911
IC,MI,28,2.1230069736406003,2.208012504988821,106.1503486767225,0.10593359998892993
IC,CMI,28,2.225139365686177,2.2451965561927403,111.256968278746,0.06518410000717267
IC,LASSO,28,2.1149286019267057,2.215703203967897,105.74643009104796,0.3994904000428505
IC,Boruta,28,2.1299793004383973,2.128057947800141,106.49896501659492,18.157493799983058
IC,RF,28,2.132058167506572,2.1527916557709728,106.60290836999846,1.3133692999836057
IC,All-Features,28,2.1059995484870813,2.3779573310490196,105.29997741908907,0.010201099968980998
IC,QMI-CFS,29,2.0510288814281683,2.2473451137471314,102.55144406628085,0.9009762000059709
IC,MI,29,2.0256249721584867,2.1551940444214623,101.28124860286027,0.11752270004944876
IC,CMI,29,2.038783790184759,2.1448381786748127,101.93918950414098,0.08102990000043064
IC,LASSO,29,2.0633418514089765,2.076129063297813,103.16709256529046,0.48349660000531003
IC,Boruta,29,2.068872990697683,2.0930100151140305,103.44364952971196,17.426923599967267
IC,RF,29,2.0197947354808194,2.116536695707522,100.98973676899148,1.2798640000401065
IC,All-Features,29,2.0026431456485128,2.4157089935786002,100.13215727741903,0.009165700001176447
